time	V(out_positive,out_negative)
1.473100344192625e-02	3.189577e+00
1.474100344192625e-02	3.189590e+00
1.475100344192625e-02	3.189577e+00
1.476100344192625e-02	3.189590e+00
1.477100344192625e-02	3.189577e+00
1.478100344192625e-02	3.189590e+00
1.479100344192625e-02	3.189577e+00
1.480100344192625e-02	3.189590e+00
1.481100344192625e-02	3.189577e+00
1.482100344192625e-02	3.189590e+00
1.483100344192625e-02	3.189577e+00
1.484100344192625e-02	3.189590e+00
1.485100344192625e-02	3.189577e+00
1.486100344192625e-02	3.189590e+00
1.487100344192625e-02	3.189577e+00
1.488100344192625e-02	3.189590e+00
1.489100344192625e-02	3.189577e+00
1.490100344192625e-02	3.189590e+00
1.491100344192625e-02	3.189577e+00
1.492100344192625e-02	3.189590e+00
1.493100344192625e-02	3.189577e+00
1.494100344192625e-02	3.189590e+00
1.495100344192625e-02	3.189577e+00
1.496100344192625e-02	3.189590e+00
1.497100344192625e-02	3.189577e+00
1.498100344192625e-02	3.189590e+00
1.499100344192625e-02	3.189577e+00
1.500100344192625e-02	3.189590e+00
1.501100344192625e-02	3.189577e+00
1.502100344192625e-02	3.189590e+00
1.503100344192625e-02	3.189577e+00
1.504100344192625e-02	3.189590e+00
1.505100344192625e-02	3.189577e+00
1.506100344192625e-02	3.189590e+00
1.507100344192625e-02	3.189577e+00
1.508100344192625e-02	3.189590e+00
1.509100344192625e-02	3.189577e+00
1.510100344192625e-02	3.189590e+00
1.511100344192625e-02	3.189577e+00
1.512100344192625e-02	3.189590e+00
1.513100344192625e-02	3.189577e+00
1.514100344192625e-02	3.189590e+00
1.515100344192625e-02	3.189577e+00
1.516100344192625e-02	3.189590e+00
1.517100344192625e-02	3.189577e+00
1.518100344192625e-02	3.189590e+00
1.519100344192625e-02	3.189577e+00
1.520100344192625e-02	3.189590e+00
1.521100344192625e-02	3.189577e+00
1.522100344192625e-02	3.189590e+00
1.523100344192625e-02	3.189577e+00
1.524100344192625e-02	3.189590e+00
1.525100344192625e-02	3.189577e+00
1.526100344192625e-02	3.189590e+00
1.527100344192625e-02	3.189577e+00
1.528100344192625e-02	3.189590e+00
1.529100344192625e-02	3.189577e+00
1.530100344192625e-02	3.189590e+00
1.531100344192625e-02	3.189577e+00
1.532100344192625e-02	3.189590e+00
1.533100344192625e-02	3.189577e+00
1.534100344192625e-02	3.189590e+00
1.535100344192625e-02	3.189577e+00
1.536100344192625e-02	3.189590e+00
1.537100344192625e-02	3.189577e+00
1.538100344192625e-02	3.189590e+00
1.539100344192625e-02	3.189577e+00
1.540100344192625e-02	3.189590e+00
1.541100344192625e-02	3.189577e+00
1.542100344192625e-02	3.189590e+00
1.543100344192625e-02	3.189577e+00
1.544100344192625e-02	3.189590e+00
1.545100344192625e-02	3.189577e+00
1.546100344192625e-02	3.189590e+00
1.547100344192625e-02	3.189577e+00
1.548100344192625e-02	3.189590e+00
1.549100344192625e-02	3.189577e+00
1.550100344192625e-02	3.189590e+00
1.551100344192625e-02	3.189577e+00
1.552100344192625e-02	3.189590e+00
1.553100344192625e-02	3.189577e+00
1.554100344192625e-02	3.189590e+00
1.555100344192625e-02	3.189577e+00
1.556100344192625e-02	3.189590e+00
1.557100344192625e-02	3.189577e+00
1.558100344192625e-02	3.189590e+00
1.559100344192625e-02	3.189577e+00
1.560100344192625e-02	3.189590e+00
1.561100344192625e-02	3.189577e+00
1.562100344192625e-02	3.189590e+00
1.563100344192625e-02	3.189577e+00
1.564100344192625e-02	3.189590e+00
1.565100344192625e-02	3.189577e+00
1.566100344192625e-02	3.189590e+00
1.567100344192625e-02	3.189577e+00
1.568100344192625e-02	3.189590e+00
1.569100344192625e-02	3.189577e+00
1.570100344192625e-02	3.189590e+00
1.571100344192625e-02	3.189577e+00
1.572100344192625e-02	3.189590e+00
1.573100344192625e-02	3.189577e+00
1.574100344192625e-02	3.189590e+00
1.575100344192625e-02	3.189577e+00
1.576100344192625e-02	3.189590e+00
1.577100344192625e-02	3.189577e+00
1.578100344192625e-02	3.189590e+00
1.579100344192625e-02	3.189577e+00
1.580100344192625e-02	3.189590e+00
1.581100344192625e-02	3.189577e+00
1.582100344192625e-02	3.189590e+00
1.583100344192625e-02	3.189577e+00
1.584100344192625e-02	3.189590e+00
1.585100344192625e-02	3.189577e+00
1.586100344192625e-02	3.189590e+00
1.587100344192625e-02	3.189577e+00
1.588100344192625e-02	3.189590e+00
1.589100344192625e-02	3.189577e+00
1.590100344192625e-02	3.189590e+00
1.591100344192625e-02	3.189577e+00
1.592100344192625e-02	3.189590e+00
1.593100344192625e-02	3.189577e+00
1.594100344192625e-02	3.189590e+00
1.595100344192625e-02	3.189577e+00
1.596100344192625e-02	3.189590e+00
1.597100344192625e-02	3.189577e+00
1.598100344192625e-02	3.189590e+00
1.599100344192625e-02	3.189577e+00
1.600100344192625e-02	3.189590e+00
1.601100344192625e-02	3.189577e+00
1.602100344192625e-02	3.189590e+00
1.603100344192625e-02	3.189577e+00
1.604100344192625e-02	3.189590e+00
1.605100344192625e-02	3.189577e+00
1.606100344192625e-02	3.189590e+00
1.607100344192625e-02	3.189577e+00
1.608100344192625e-02	3.189590e+00
1.609100344192625e-02	3.189577e+00
1.610100344192625e-02	3.189590e+00
1.611100344192625e-02	3.189577e+00
1.612100344192625e-02	3.189590e+00
1.613100344192625e-02	3.189577e+00
1.614100344192625e-02	3.189590e+00
1.615100344192625e-02	3.189577e+00
1.616100344192625e-02	3.189590e+00
1.617100344192625e-02	3.189577e+00
1.618100344192625e-02	3.189590e+00
1.619100344192625e-02	3.189577e+00
1.620100344192625e-02	3.189590e+00
1.621100344192625e-02	3.189577e+00
1.622100344192625e-02	3.189590e+00
1.623100344192625e-02	3.189577e+00
1.624100344192625e-02	3.189590e+00
1.625100344192625e-02	3.189577e+00
1.626100344192625e-02	3.189590e+00
1.627100344192625e-02	3.189577e+00
1.628100344192625e-02	3.189590e+00
1.629100344192625e-02	3.189577e+00
1.630100344192625e-02	3.189590e+00
1.631100344192625e-02	3.189577e+00
1.632100344192625e-02	3.189590e+00
1.633100344192625e-02	3.189577e+00
1.634100344192625e-02	3.189590e+00
1.635100344192625e-02	3.189577e+00
1.636100344192625e-02	3.189590e+00
1.637100344192625e-02	3.189577e+00
1.638100344192625e-02	3.189590e+00
1.639100344192625e-02	3.189577e+00
1.640100344192625e-02	3.189590e+00
1.641100344192625e-02	3.189577e+00
1.642100344192625e-02	3.189590e+00
1.643100344192625e-02	3.189577e+00
1.644100344192625e-02	3.189590e+00
1.645100344192625e-02	3.189577e+00
1.646100344192625e-02	3.189590e+00
1.647100344192625e-02	3.189577e+00
1.648100344192625e-02	3.189590e+00
1.649100344192625e-02	3.189577e+00
1.650100344192625e-02	3.189590e+00
1.651100344192625e-02	3.189577e+00
1.652100344192625e-02	3.189590e+00
1.653100344192625e-02	3.189577e+00
1.654100344192625e-02	3.189590e+00
1.655100344192625e-02	3.189577e+00
1.656100344192625e-02	3.189590e+00
1.657100344192625e-02	3.189577e+00
1.658100344192625e-02	3.189590e+00
1.659100344192625e-02	3.189577e+00
1.660100344192625e-02	3.189590e+00
1.661100344192625e-02	3.189577e+00
1.662100344192625e-02	3.189590e+00
1.663100344192625e-02	3.189577e+00
1.664100344192625e-02	3.189590e+00
1.665100344192625e-02	3.189577e+00
1.666100344192625e-02	3.189590e+00
1.667100344192625e-02	3.189577e+00
1.668100344192625e-02	3.189590e+00
1.669100344192625e-02	3.189577e+00
1.670100344192625e-02	3.189590e+00
1.671100344192625e-02	3.189577e+00
1.672100344192625e-02	3.189590e+00
1.673100344192625e-02	3.189577e+00
1.674100344192625e-02	3.189590e+00
1.675100344192625e-02	3.189577e+00
1.676100344192625e-02	3.189590e+00
1.677100344192625e-02	3.189577e+00
1.678100344192625e-02	3.189590e+00
1.679100344192625e-02	3.189577e+00
1.680100344192625e-02	3.189590e+00
1.681100344192625e-02	3.189577e+00
1.682100344192625e-02	3.189590e+00
1.683100344192625e-02	3.189577e+00
1.684100344192625e-02	3.189590e+00
1.685100344192625e-02	3.189577e+00
1.686100344192625e-02	3.189590e+00
1.687100344192625e-02	3.189577e+00
1.688100344192625e-02	3.189590e+00
1.689100344192625e-02	3.189577e+00
1.690100344192625e-02	3.189590e+00
1.691100344192625e-02	3.189577e+00
1.692100344192625e-02	3.189590e+00
1.693100344192625e-02	3.189577e+00
1.694100344192625e-02	3.189590e+00
1.695100344192625e-02	3.189577e+00
1.696100344192625e-02	3.189590e+00
1.697100344192625e-02	3.189577e+00
1.698100344192625e-02	3.189590e+00
1.699100344192625e-02	3.189577e+00
1.700100344192625e-02	3.189590e+00
1.701100344192625e-02	3.189577e+00
1.702100344192625e-02	3.189590e+00
1.703100344192625e-02	3.189577e+00
1.704100344192625e-02	3.189590e+00
1.705100344192625e-02	3.189577e+00
1.706100344192625e-02	3.189590e+00
1.707100344192625e-02	3.189577e+00
1.708100344192625e-02	3.189590e+00
1.709100344192625e-02	3.189577e+00
1.710100344192625e-02	3.189590e+00
1.711100344192625e-02	3.189577e+00
1.712100344192625e-02	3.189590e+00
1.713100344192625e-02	3.189577e+00
1.714100344192625e-02	3.189590e+00
1.715100344192625e-02	3.189577e+00
1.716100344192625e-02	3.189590e+00
1.717100344192625e-02	3.189577e+00
1.718100344192625e-02	3.189590e+00
1.719100344192625e-02	3.189577e+00
1.720100344192625e-02	3.189590e+00
1.721100344192625e-02	3.189577e+00
1.722100344192625e-02	3.189590e+00
1.723100344192625e-02	3.189577e+00
1.724100344192625e-02	3.189590e+00
1.725100344192625e-02	3.189577e+00
1.726100344192625e-02	3.189590e+00
1.727100344192625e-02	3.189577e+00
1.728100344192625e-02	3.189590e+00
1.729100344192625e-02	3.189577e+00
1.730100344192625e-02	3.189590e+00
1.731100344192625e-02	3.189577e+00
1.732100344192625e-02	3.189590e+00
1.733100344192625e-02	3.189577e+00
1.734100344192625e-02	3.189590e+00
1.735100344192625e-02	3.189577e+00
1.736100344192625e-02	3.189590e+00
1.737100344192625e-02	3.189577e+00
1.738100344192625e-02	3.189590e+00
1.739100344192625e-02	3.189577e+00
1.740100344192625e-02	3.189590e+00
1.741100344192625e-02	3.189577e+00
1.742100344192625e-02	3.189590e+00
1.743100344192625e-02	3.189577e+00
1.744100344192625e-02	3.189590e+00
1.745100344192625e-02	3.189577e+00
1.746100344192625e-02	3.189590e+00
1.747100344192625e-02	3.189577e+00
1.748100344192625e-02	3.189590e+00
1.749100344192625e-02	3.189577e+00
1.750100344192625e-02	3.189590e+00
1.751100344192625e-02	3.189577e+00
1.752100344192625e-02	3.189590e+00
1.753100344192625e-02	3.189577e+00
1.754100344192625e-02	3.189590e+00
1.755100344192625e-02	3.189577e+00
1.756100344192625e-02	3.189590e+00
1.757100344192625e-02	3.189577e+00
1.758100344192625e-02	3.189590e+00
1.759100344192625e-02	3.189577e+00
1.760100344192625e-02	3.189590e+00
1.761100344192625e-02	3.189577e+00
1.762100344192625e-02	3.189590e+00
1.763100344192625e-02	3.189577e+00
1.764100344192625e-02	3.189590e+00
1.765100344192625e-02	3.189577e+00
1.766100344192625e-02	3.189590e+00
1.767100344192625e-02	3.189577e+00
1.768100344192625e-02	3.189590e+00
1.769100344192625e-02	3.189577e+00
1.770100344192625e-02	3.189590e+00
1.771100344192625e-02	3.189577e+00
1.772100344192625e-02	3.189590e+00
1.773100344192625e-02	3.189577e+00
1.774100344192625e-02	3.189590e+00
1.775100344192625e-02	3.189577e+00
1.776100344192625e-02	3.189590e+00
1.777100344192625e-02	3.189577e+00
1.778100344192625e-02	3.189590e+00
1.779100344192625e-02	3.189577e+00
1.780100344192625e-02	3.189590e+00
1.781100344192625e-02	3.189577e+00
1.782100344192625e-02	3.189590e+00
1.783100344192625e-02	3.189577e+00
1.784100344192625e-02	3.189590e+00
1.785100344192625e-02	3.189577e+00
1.786100344192625e-02	3.189590e+00
1.787100344192625e-02	3.189577e+00
1.788100344192625e-02	3.189590e+00
1.789100344192625e-02	3.189577e+00
1.790100344192625e-02	3.189590e+00
1.791100344192625e-02	3.189577e+00
1.792100344192625e-02	3.189590e+00
1.793100344192625e-02	3.189577e+00
1.794100344192625e-02	3.189590e+00
1.795100344192625e-02	3.189577e+00
1.796100344192625e-02	3.189590e+00
1.797100344192625e-02	3.189577e+00
1.798100344192625e-02	3.189590e+00
1.799100344192625e-02	3.189577e+00
1.800100344192625e-02	3.189590e+00
1.801100344192625e-02	3.189577e+00
1.802100344192625e-02	3.189590e+00
1.803100344192625e-02	3.189577e+00
1.804100344192625e-02	3.189590e+00
1.805100344192625e-02	3.189577e+00
1.806100344192625e-02	3.189590e+00
1.807100344192625e-02	3.189577e+00
1.808100344192625e-02	3.189590e+00
1.809100344192625e-02	3.189577e+00
1.810100344192625e-02	3.189590e+00
1.811100344192625e-02	3.189577e+00
1.812100344192625e-02	3.189590e+00
1.813100344192625e-02	3.189577e+00
1.814100344192625e-02	3.189590e+00
1.815100344192625e-02	3.189577e+00
1.816100344192625e-02	3.189590e+00
1.817100344192625e-02	3.189577e+00
1.818100344192625e-02	3.189590e+00
1.819100344192625e-02	3.189577e+00
1.820100344192625e-02	3.189590e+00
1.821100344192625e-02	3.189577e+00
1.822100344192625e-02	3.189590e+00
1.823100344192625e-02	3.189577e+00
1.824100344192625e-02	3.189590e+00
1.825100344192625e-02	3.189577e+00
1.826100344192625e-02	3.189590e+00
1.827100344192625e-02	3.189577e+00
1.828100344192625e-02	3.189590e+00
1.829100344192625e-02	3.189577e+00
1.830100344192625e-02	3.189590e+00
1.831100344192625e-02	3.189577e+00
1.832100344192625e-02	3.189590e+00
1.833100344192625e-02	3.189577e+00
1.834100344192625e-02	3.189590e+00
1.835100344192625e-02	3.189577e+00
1.836100344192625e-02	3.189590e+00
1.837100344192625e-02	3.189577e+00
1.838100344192625e-02	3.189590e+00
1.839100344192625e-02	3.189577e+00
1.840100344192625e-02	3.189590e+00
1.841100344192625e-02	3.189577e+00
1.842100344192625e-02	3.189590e+00
1.843100344192625e-02	3.189577e+00
1.844100344192625e-02	3.189590e+00
1.845100344192625e-02	3.189577e+00
1.846100344192625e-02	3.189590e+00
1.847100344192625e-02	3.189577e+00
1.848100344192625e-02	3.189590e+00
1.849100344192625e-02	3.189577e+00
1.850100344192625e-02	3.189590e+00
1.851100344192625e-02	3.189577e+00
1.852100344192625e-02	3.189590e+00
1.853100344192625e-02	3.189577e+00
1.854100344192625e-02	3.189590e+00
1.855100344192625e-02	3.189577e+00
1.856100344192625e-02	3.189590e+00
1.857100344192625e-02	3.189577e+00
1.858100344192625e-02	3.189590e+00
1.859100344192625e-02	3.189577e+00
1.860100344192625e-02	3.189590e+00
1.861100344192625e-02	3.189577e+00
1.862100344192625e-02	3.189590e+00
1.863100344192625e-02	3.189577e+00
1.864100344192625e-02	3.189590e+00
1.865100344192625e-02	3.189577e+00
1.866100344192625e-02	3.189590e+00
1.867100344192625e-02	3.189577e+00
1.868100344192625e-02	3.189590e+00
1.869100344192625e-02	3.189577e+00
1.870100344192625e-02	3.189590e+00
1.871100344192625e-02	3.189577e+00
1.872100344192625e-02	3.189590e+00
1.873100344192625e-02	3.189577e+00
1.874100344192625e-02	3.189590e+00
1.875100344192625e-02	3.189577e+00
1.876100344192625e-02	3.189590e+00
1.877100344192625e-02	3.189577e+00
1.878100344192625e-02	3.189590e+00
1.879100344192625e-02	3.189577e+00
1.880100344192625e-02	3.189590e+00
1.881100344192625e-02	3.189577e+00
1.882100344192625e-02	3.189590e+00
1.883100344192625e-02	3.189577e+00
1.884100344192625e-02	3.189590e+00
1.885100344192625e-02	3.189577e+00
1.886100344192625e-02	3.189590e+00
1.887100344192625e-02	3.189577e+00
1.888100344192625e-02	3.189590e+00
1.889100344192625e-02	3.189577e+00
1.890100344192625e-02	3.189590e+00
1.891100344192625e-02	3.189577e+00
1.892100344192625e-02	3.189590e+00
1.893100344192625e-02	3.189577e+00
1.894100344192625e-02	3.189590e+00
1.895100344192625e-02	3.189577e+00
1.896100344192625e-02	3.189590e+00
1.897100344192625e-02	3.189577e+00
1.898100344192625e-02	3.189590e+00
1.899100344192625e-02	3.189577e+00
1.900100344192625e-02	3.189590e+00
1.901100344192625e-02	3.189577e+00
1.902100344192625e-02	3.189590e+00
1.903100344192625e-02	3.189577e+00
1.904100344192625e-02	3.189590e+00
1.905100344192625e-02	3.189577e+00
1.906100344192625e-02	3.189590e+00
1.907100344192625e-02	3.189577e+00
1.908100344192625e-02	3.189590e+00
1.909100344192625e-02	3.189577e+00
1.910100344192625e-02	3.189590e+00
1.911100344192625e-02	3.189577e+00
1.912100344192625e-02	3.189590e+00
1.913100344192625e-02	3.189577e+00
1.914100344192625e-02	3.189590e+00
1.915100344192625e-02	3.189577e+00
1.916100344192625e-02	3.189590e+00
1.917100344192625e-02	3.189577e+00
1.918100344192625e-02	3.189590e+00
1.919100344192625e-02	3.189577e+00
1.920100344192625e-02	3.189590e+00
1.921100344192625e-02	3.189577e+00
1.922100344192625e-02	3.189590e+00
1.923100344192625e-02	3.189577e+00
1.924100344192625e-02	3.189590e+00
1.925100344192625e-02	3.189577e+00
1.926100344192625e-02	3.189590e+00
1.927100344192625e-02	3.189577e+00
1.928100344192625e-02	3.189590e+00
1.929100344192625e-02	3.189577e+00
1.930100344192625e-02	3.189590e+00
1.931100344192625e-02	3.189577e+00
1.932100344192625e-02	3.189590e+00
1.933100344192625e-02	3.189577e+00
1.934100344192625e-02	3.189590e+00
1.935100344192625e-02	3.189577e+00
1.936100344192625e-02	3.189590e+00
1.937100344192625e-02	3.189577e+00
1.938100344192625e-02	3.189590e+00
1.939100344192625e-02	3.189577e+00
1.940100344192625e-02	3.189590e+00
1.941100344192625e-02	3.189577e+00
1.942100344192625e-02	3.189590e+00
1.943100344192625e-02	3.189577e+00
1.944100344192625e-02	3.189590e+00
1.945100344192625e-02	3.189577e+00
1.946100344192625e-02	3.189590e+00
1.947100344192625e-02	3.189577e+00
1.948100344192625e-02	3.189590e+00
1.949100344192625e-02	3.189577e+00
1.950100344192625e-02	3.189590e+00
1.951100344192625e-02	3.189577e+00
1.952100344192625e-02	3.189590e+00
1.953100344192625e-02	3.189577e+00
1.954100344192625e-02	3.189590e+00
1.955100344192625e-02	3.189577e+00
1.956100344192625e-02	3.189590e+00
1.957100344192625e-02	3.189577e+00
1.958100344192625e-02	3.189590e+00
1.959100344192625e-02	3.189577e+00
1.960100344192625e-02	3.189590e+00
1.961100344192625e-02	3.189577e+00
1.962100344192625e-02	3.189590e+00
1.963100344192625e-02	3.189577e+00
1.964100344192625e-02	3.189590e+00
1.965100344192625e-02	3.189577e+00
1.966100344192625e-02	3.189590e+00
1.967100344192625e-02	3.189577e+00
1.968100344192625e-02	3.189590e+00
1.969100344192625e-02	3.189577e+00
1.970100344192625e-02	3.189590e+00
1.971100344192625e-02	3.189577e+00
1.972100344192625e-02	3.189590e+00
1.973100344192625e-02	3.189577e+00
1.974100344192625e-02	3.189590e+00
1.975100344192625e-02	3.189577e+00
1.976100344192625e-02	3.189590e+00
1.977100344192625e-02	3.189577e+00
1.978100344192625e-02	3.189590e+00
1.979100344192625e-02	3.189577e+00
1.980100344192625e-02	3.189590e+00
1.981100344192625e-02	3.189577e+00
1.982100344192625e-02	3.189590e+00
1.983100344192625e-02	3.189577e+00
1.984100344192625e-02	3.189590e+00
1.985100344192625e-02	3.189577e+00
1.986100344192625e-02	3.189590e+00
1.987100344192625e-02	3.189577e+00
1.988100344192625e-02	3.189590e+00
1.989100344192625e-02	3.189577e+00
1.990100344192625e-02	3.189590e+00
1.991100344192625e-02	3.189577e+00
1.992100344192625e-02	3.189590e+00
1.993100344192625e-02	3.189577e+00
1.994100344192625e-02	3.189590e+00
1.995100344192625e-02	3.189577e+00
1.996100344192625e-02	3.189590e+00
1.997100344192625e-02	3.189577e+00
1.998100344192625e-02	3.189590e+00
1.999100344192625e-02	3.189577e+00
2.000000000000000e-02	3.189590e+00
2.000000000100000e-02	3.189590e+00
2.000000000200000e-02	3.189590e+00
2.000000000319356e-02	3.189589e+00
2.000000000451940e-02	3.189589e+00
2.000000000675180e-02	3.189589e+00
2.000000000913221e-02	3.189589e+00
2.000000001328632e-02	3.189589e+00
2.000000001887647e-02	3.189588e+00
2.000000003005679e-02	3.189588e+00
2.000000004501103e-02	3.189587e+00
2.000000006354242e-02	3.189586e+00
2.000000008310754e-02	3.189586e+00
2.000000010888025e-02	3.189585e+00
2.000000014333055e-02	3.189585e+00
2.000000019719050e-02	3.189584e+00
2.000000026515991e-02	3.189584e+00
2.000000036111482e-02	3.189584e+00
2.000000050702726e-02	3.189583e+00
2.000000079885213e-02	3.189583e+00
2.000000138250186e-02	3.189584e+00
2.000000254980134e-02	3.189584e+00
2.000000441778943e-02	3.189584e+00
