time	I(Vcell12)
2.195677720098980e-02	-1.651210e-03
2.196677720098980e-02	-1.657868e-03
2.197677720098980e-02	-1.651210e-03
2.198677720098980e-02	-1.657868e-03
2.199677720098981e-02	-1.651210e-03
2.200677720098981e-02	-1.657867e-03
2.201677720098981e-02	-1.651210e-03
2.202677720098981e-02	-1.657867e-03
2.203677720098981e-02	-1.651210e-03
2.204677720098980e-02	-1.657867e-03
2.205677720098980e-02	-1.651210e-03
2.206677720098980e-02	-1.657867e-03
2.207677720098981e-02	-1.651210e-03
2.208677720098981e-02	-1.657867e-03
2.209677720098981e-02	-1.651210e-03
2.210677720098981e-02	-1.657867e-03
2.211677720098981e-02	-1.651210e-03
2.212677720098980e-02	-1.657867e-03
2.213677720098980e-02	-1.651210e-03
2.214677720098980e-02	-1.657867e-03
2.215677720098980e-02	-1.651210e-03
2.216677720098981e-02	-1.657867e-03
2.217677720098981e-02	-1.651210e-03
2.218677720098981e-02	-1.657867e-03
2.219677720098981e-02	-1.651210e-03
2.220677720098981e-02	-1.657867e-03
2.221677720098980e-02	-1.651210e-03
2.222677720098980e-02	-1.657867e-03
2.223677720098980e-02	-1.651210e-03
2.224677720098981e-02	-1.657867e-03
2.225677720098981e-02	-1.651210e-03
2.226677720098981e-02	-1.657867e-03
2.227677720098981e-02	-1.651210e-03
2.228677720098981e-02	-1.657867e-03
2.229677720098980e-02	-1.651210e-03
2.230677720098980e-02	-1.657867e-03
2.231677720098980e-02	-1.651210e-03
2.232677720098980e-02	-1.657867e-03
2.233677720098981e-02	-1.651210e-03
2.234677720098981e-02	-1.657867e-03
2.235677720098981e-02	-1.651210e-03
2.236677720098981e-02	-1.657867e-03
2.237677720098981e-02	-1.651210e-03
2.238677720098980e-02	-1.657867e-03
