time	V(out_1,N084)	V(out_2,out_1)	V(out_pos,N024)
3.499524994354072e-03	3.240112e+00	3.240131e+00	3.240126e+00
3.509524994354072e-03	3.240136e+00	3.240115e+00	3.240121e+00
3.519524994354072e-03	3.240112e+00	3.240131e+00	3.240126e+00
3.529524994354072e-03	3.240136e+00	3.240115e+00	3.240121e+00
3.539524994354072e-03	3.240112e+00	3.240131e+00	3.240126e+00
3.549524994354072e-03	3.240136e+00	3.240115e+00	3.240121e+00
3.559524994354072e-03	3.240112e+00	3.240131e+00	3.240126e+00
3.569524994354072e-03	3.240136e+00	3.240115e+00	3.240121e+00
3.579524994354072e-03	3.240112e+00	3.240131e+00	3.240126e+00
3.589524994354072e-03	3.240136e+00	3.240115e+00	3.240121e+00
3.599524994354072e-03	3.240112e+00	3.240131e+00	3.240126e+00
3.609524994354072e-03	3.240136e+00	3.240115e+00	3.240121e+00
3.619524994354072e-03	3.240112e+00	3.240131e+00	3.240126e+00
3.629524994354072e-03	3.240136e+00	3.240115e+00	3.240121e+00
3.639524994354072e-03	3.240112e+00	3.240131e+00	3.240126e+00
3.649524994354072e-03	3.240136e+00	3.240115e+00	3.240121e+00
3.659524994354072e-03	3.240112e+00	3.240131e+00	3.240126e+00
3.669524994354072e-03	3.240136e+00	3.240115e+00	3.240121e+00
3.679524994354072e-03	3.240112e+00	3.240131e+00	3.240126e+00
3.689524994354072e-03	3.240136e+00	3.240115e+00	3.240121e+00
3.699524994354072e-03	3.240112e+00	3.240131e+00	3.240126e+00
3.709524994354072e-03	3.240136e+00	3.240115e+00	3.240121e+00
3.719524994354072e-03	3.240113e+00	3.240131e+00	3.240126e+00
3.729524994354072e-03	3.240136e+00	3.240115e+00	3.240121e+00
3.739524994354072e-03	3.240113e+00	3.240131e+00	3.240126e+00
3.749524994354072e-03	3.240136e+00	3.240115e+00	3.240121e+00
3.759524994354072e-03	3.240113e+00	3.240131e+00	3.240126e+00
3.769524994354072e-03	3.240136e+00	3.240115e+00	3.240121e+00
3.779524994354072e-03	3.240113e+00	3.240131e+00	3.240126e+00
3.789524994354072e-03	3.240136e+00	3.240115e+00	3.240121e+00
3.799524994354072e-03	3.240112e+00	3.240132e+00	3.240126e+00
3.809524994354072e-03	3.240136e+00	3.240115e+00	3.240121e+00
3.819524994354072e-03	3.240112e+00	3.240132e+00	3.240126e+00
3.829524994354072e-03	3.240136e+00	3.240115e+00	3.240121e+00
3.839524994354072e-03	3.240112e+00	3.240132e+00	3.240126e+00
3.849524994354072e-03	3.240136e+00	3.240115e+00	3.240121e+00
3.859524994354072e-03	3.240112e+00	3.240132e+00	3.240126e+00
3.869524994354072e-03	3.240136e+00	3.240115e+00	3.240121e+00
3.879524994354072e-03	3.240112e+00	3.240132e+00	3.240126e+00
3.889524994354072e-03	3.240136e+00	3.240115e+00	3.240121e+00
3.899524994354072e-03	3.240112e+00	3.240132e+00	3.240126e+00
3.909524994354072e-03	3.240136e+00	3.240115e+00	3.240121e+00
3.919524994354072e-03	3.240112e+00	3.240132e+00	3.240126e+00
3.929524994354072e-03	3.240136e+00	3.240115e+00	3.240121e+00
3.939524994354072e-03	3.240112e+00	3.240132e+00	3.240126e+00
3.949524994354072e-03	3.240136e+00	3.240115e+00	3.240121e+00
3.959524994354072e-03	3.240112e+00	3.240132e+00	3.240126e+00
3.969524994354072e-03	3.240136e+00	3.240115e+00	3.240121e+00
3.979524994354072e-03	3.240112e+00	3.240132e+00	3.240126e+00
3.989524994354072e-03	3.240136e+00	3.240115e+00	3.240121e+00
3.999524994354072e-03	3.240112e+00	3.240132e+00	3.240126e+00
4.009524994354072e-03	3.240136e+00	3.240115e+00	3.240121e+00
4.019524994354072e-03	3.240112e+00	3.240132e+00	3.240126e+00
4.029524994354072e-03	3.240136e+00	3.240115e+00	3.240121e+00
4.039524994354072e-03	3.240112e+00	3.240132e+00	3.240126e+00
4.049524994354072e-03	3.240136e+00	3.240115e+00	3.240121e+00
4.059524994354072e-03	3.240112e+00	3.240132e+00	3.240126e+00
4.069524994354072e-03	3.240136e+00	3.240115e+00	3.240121e+00
4.079524994354072e-03	3.240112e+00	3.240132e+00	3.240126e+00
4.089524994354072e-03	3.240136e+00	3.240115e+00	3.240121e+00
4.099524994354072e-03	3.240112e+00	3.240132e+00	3.240126e+00
4.109524994354072e-03	3.240136e+00	3.240115e+00	3.240121e+00
4.119524994354072e-03	3.240112e+00	3.240132e+00	3.240126e+00
4.129524994354072e-03	3.240136e+00	3.240115e+00	3.240121e+00
4.139524994354072e-03	3.240112e+00	3.240132e+00	3.240126e+00
4.149524994354072e-03	3.240136e+00	3.240115e+00	3.240121e+00
4.159524994354072e-03	3.240112e+00	3.240132e+00	3.240126e+00
4.169524994354072e-03	3.240136e+00	3.240115e+00	3.240121e+00
4.179524994354072e-03	3.240112e+00	3.240132e+00	3.240126e+00
4.189524994354072e-03	3.240136e+00	3.240115e+00	3.240121e+00
4.199524994354072e-03	3.240112e+00	3.240132e+00	3.240126e+00
4.209524994354072e-03	3.240136e+00	3.240115e+00	3.240121e+00
4.219524994354072e-03	3.240112e+00	3.240132e+00	3.240126e+00
4.229524994354072e-03	3.240136e+00	3.240115e+00	3.240121e+00
4.239524994354072e-03	3.240112e+00	3.240132e+00	3.240126e+00
4.249524994354071e-03	3.240136e+00	3.240115e+00	3.240120e+00
4.259524994354072e-03	3.240112e+00	3.240132e+00	3.240126e+00
4.269524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
4.279524994354072e-03	3.240112e+00	3.240132e+00	3.240126e+00
4.289524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
4.299524994354072e-03	3.240112e+00	3.240132e+00	3.240126e+00
4.309524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
4.319524994354072e-03	3.240112e+00	3.240132e+00	3.240126e+00
4.329524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
4.339524994354072e-03	3.240112e+00	3.240132e+00	3.240126e+00
4.349524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
4.359524994354072e-03	3.240112e+00	3.240132e+00	3.240126e+00
4.369524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
4.379524994354072e-03	3.240112e+00	3.240132e+00	3.240126e+00
4.389524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
4.399524994354072e-03	3.240112e+00	3.240132e+00	3.240126e+00
4.409524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
4.419524994354071e-03	3.240112e+00	3.240132e+00	3.240126e+00
4.429524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
4.439524994354072e-03	3.240112e+00	3.240132e+00	3.240126e+00
4.449524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
4.459524994354072e-03	3.240112e+00	3.240132e+00	3.240126e+00
4.469524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
4.479524994354072e-03	3.240112e+00	3.240132e+00	3.240126e+00
4.489524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
4.499524994354072e-03	3.240112e+00	3.240132e+00	3.240126e+00
4.509524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
4.519524994354072e-03	3.240112e+00	3.240132e+00	3.240126e+00
4.529524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
4.539524994354072e-03	3.240112e+00	3.240132e+00	3.240126e+00
4.549524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
4.559524994354072e-03	3.240112e+00	3.240132e+00	3.240126e+00
4.569524994354071e-03	3.240136e+00	3.240115e+00	3.240120e+00
4.579524994354072e-03	3.240112e+00	3.240132e+00	3.240126e+00
4.589524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
4.599524994354072e-03	3.240112e+00	3.240132e+00	3.240126e+00
4.609524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
4.619524994354072e-03	3.240112e+00	3.240132e+00	3.240126e+00
4.629524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
4.639524994354072e-03	3.240112e+00	3.240132e+00	3.240126e+00
4.649524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
4.659524994354072e-03	3.240112e+00	3.240132e+00	3.240126e+00
4.669524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
4.679524994354072e-03	3.240112e+00	3.240132e+00	3.240126e+00
4.689524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
4.699524994354072e-03	3.240112e+00	3.240132e+00	3.240126e+00
4.709524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
4.719524994354072e-03	3.240112e+00	3.240132e+00	3.240126e+00
4.729524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
4.739524994354071e-03	3.240112e+00	3.240132e+00	3.240126e+00
4.749524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
4.759524994354072e-03	3.240112e+00	3.240132e+00	3.240126e+00
4.769524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
4.779524994354072e-03	3.240112e+00	3.240132e+00	3.240127e+00
4.789524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
4.799524994354072e-03	3.240112e+00	3.240132e+00	3.240127e+00
4.809524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
4.819524994354072e-03	3.240112e+00	3.240132e+00	3.240127e+00
4.829524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
4.839524994354072e-03	3.240112e+00	3.240132e+00	3.240127e+00
4.849524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
4.859524994354072e-03	3.240112e+00	3.240132e+00	3.240127e+00
4.869524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
4.879524994354072e-03	3.240112e+00	3.240132e+00	3.240127e+00
4.889524994354071e-03	3.240136e+00	3.240115e+00	3.240120e+00
4.899524994354072e-03	3.240112e+00	3.240132e+00	3.240127e+00
4.909524994354071e-03	3.240136e+00	3.240115e+00	3.240120e+00
4.919524994354072e-03	3.240112e+00	3.240132e+00	3.240127e+00
4.929524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
4.939524994354072e-03	3.240112e+00	3.240132e+00	3.240127e+00
4.949524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
4.959524994354072e-03	3.240112e+00	3.240132e+00	3.240127e+00
4.969524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
4.979524994354072e-03	3.240112e+00	3.240132e+00	3.240127e+00
4.989524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
4.999524994354072e-03	3.240112e+00	3.240132e+00	3.240127e+00
5.009524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.019524994354072e-03	3.240112e+00	3.240132e+00	3.240127e+00
5.029524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.039524994354072e-03	3.240112e+00	3.240132e+00	3.240127e+00
5.049524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.059524994354071e-03	3.240112e+00	3.240132e+00	3.240127e+00
5.069524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.079524994354071e-03	3.240112e+00	3.240132e+00	3.240127e+00
5.089524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.099524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
5.109524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.119524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
5.129524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.139524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
5.149524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.159524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
5.169524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.179524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
5.189524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.199524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
5.209524994354071e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.219524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
5.229524994354071e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.239524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
5.249524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.259524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
5.269524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.279524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
5.289524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.299524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
5.309524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.319524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
5.329524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.339524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
5.349524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.359524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
5.369524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.379524994354071e-03	3.240113e+00	3.240132e+00	3.240126e+00
5.389524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.399524994354071e-03	3.240113e+00	3.240132e+00	3.240126e+00
5.409524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.419524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
5.429524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.439524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
5.449524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.459524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
5.469524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.479524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
5.489524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.499524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
5.509524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.519524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
5.529524994354071e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.539524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
5.549524994354071e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.559524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
5.569524994354071e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.579524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
5.589524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.599524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
5.609524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.619524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
5.629524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.639524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
5.649524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.659524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
5.669524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.679524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
5.689524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.699524994354071e-03	3.240113e+00	3.240132e+00	3.240126e+00
5.709524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.719524994354071e-03	3.240113e+00	3.240132e+00	3.240126e+00
5.729524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.739524994354071e-03	3.240113e+00	3.240132e+00	3.240126e+00
5.749524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.759524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
5.769524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.779524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
5.789524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.799524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
5.809524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.819524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
5.829524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.839524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
5.849524994354071e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.859524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
5.869524994354071e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.879524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
5.889524994354071e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.899524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
5.909524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.919524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
5.929524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.939524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
5.949524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.959524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
5.969524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.979524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
5.989524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
5.999524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
6.009524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
6.019524994354071e-03	3.240113e+00	3.240132e+00	3.240126e+00
6.029524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
6.039524994354071e-03	3.240113e+00	3.240132e+00	3.240126e+00
6.049524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
6.059524994354071e-03	3.240113e+00	3.240132e+00	3.240126e+00
6.069524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
6.079524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
6.089524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
6.099524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
6.109524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
6.119524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
6.129524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
6.139524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
6.149524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
6.159524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
6.169524994354071e-03	3.240136e+00	3.240115e+00	3.240120e+00
6.179524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
6.189524994354071e-03	3.240136e+00	3.240115e+00	3.240120e+00
6.199524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
6.209524994354071e-03	3.240136e+00	3.240115e+00	3.240120e+00
6.219524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
6.229524994354071e-03	3.240136e+00	3.240115e+00	3.240120e+00
6.239524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
6.249524994354072e-03	3.240136e+00	3.240115e+00	3.240120e+00
6.259524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
6.269524994354072e-03	3.240135e+00	3.240115e+00	3.240120e+00
6.279524994354072e-03	3.240113e+00	3.240132e+00	3.240126e+00
6.289524994354072e-03	3.240135e+00	3.240115e+00	3.240120e+00
6.299524994354072e-03	3.240113e+00	3.240131e+00	3.240126e+00
6.309524994354072e-03	3.240135e+00	3.240115e+00	3.240120e+00
6.319524994354072e-03	3.240113e+00	3.240131e+00	3.240126e+00
6.329524994354072e-03	3.240135e+00	3.240115e+00	3.240120e+00
6.339524994354071e-03	3.240113e+00	3.240131e+00	3.240126e+00
6.349524994354072e-03	3.240135e+00	3.240115e+00	3.240120e+00
6.359524994354071e-03	3.240113e+00	3.240131e+00	3.240126e+00
6.369524994354072e-03	3.240135e+00	3.240115e+00	3.240120e+00
6.379524994354071e-03	3.240113e+00	3.240131e+00	3.240126e+00
6.389524994354072e-03	3.240135e+00	3.240115e+00	3.240120e+00
6.399524994354071e-03	3.240113e+00	3.240131e+00	3.240126e+00
6.409524994354072e-03	3.240135e+00	3.240115e+00	3.240120e+00
6.419524994354072e-03	3.240113e+00	3.240131e+00	3.240126e+00
6.429524994354072e-03	3.240135e+00	3.240115e+00	3.240120e+00
6.439524994354072e-03	3.240113e+00	3.240131e+00	3.240126e+00
6.449524994354072e-03	3.240135e+00	3.240115e+00	3.240120e+00
6.459524994354072e-03	3.240113e+00	3.240131e+00	3.240126e+00
6.469524994354072e-03	3.240135e+00	3.240115e+00	3.240120e+00
6.479524994354072e-03	3.240113e+00	3.240131e+00	3.240126e+00
6.489524994354071e-03	3.240135e+00	3.240115e+00	3.240120e+00
6.499524994354072e-03	3.240113e+00	3.240131e+00	3.240126e+00
6.509524994354071e-03	3.240135e+00	3.240115e+00	3.240120e+00
6.519524994354072e-03	3.240113e+00	3.240131e+00	3.240126e+00
6.529524994354071e-03	3.240135e+00	3.240115e+00	3.240120e+00
6.539524994354072e-03	3.240113e+00	3.240131e+00	3.240126e+00
6.549524994354071e-03	3.240135e+00	3.240115e+00	3.240120e+00
6.559524994354072e-03	3.240113e+00	3.240131e+00	3.240126e+00
6.569524994354072e-03	3.240135e+00	3.240115e+00	3.240120e+00
6.579524994354072e-03	3.240113e+00	3.240131e+00	3.240126e+00
6.589524994354072e-03	3.240135e+00	3.240115e+00	3.240120e+00
6.599524994354072e-03	3.240113e+00	3.240131e+00	3.240126e+00
6.609524994354072e-03	3.240135e+00	3.240115e+00	3.240120e+00
6.619524994354072e-03	3.240113e+00	3.240131e+00	3.240126e+00
6.629524994354072e-03	3.240135e+00	3.240115e+00	3.240120e+00
6.639524994354072e-03	3.240113e+00	3.240131e+00	3.240126e+00
6.649524994354072e-03	3.240135e+00	3.240115e+00	3.240120e+00
6.659524994354071e-03	3.240113e+00	3.240131e+00	3.240126e+00
6.669524994354072e-03	3.240135e+00	3.240115e+00	3.240120e+00
6.679524994354071e-03	3.240113e+00	3.240131e+00	3.240126e+00
6.689524994354072e-03	3.240135e+00	3.240115e+00	3.240120e+00
6.699524994354071e-03	3.240113e+00	3.240131e+00	3.240126e+00
6.709524994354072e-03	3.240135e+00	3.240115e+00	3.240120e+00
6.719524994354071e-03	3.240113e+00	3.240131e+00	3.240126e+00
6.729524994354072e-03	3.240135e+00	3.240115e+00	3.240120e+00
6.739524994354072e-03	3.240113e+00	3.240131e+00	3.240126e+00
6.749524994354072e-03	3.240135e+00	3.240115e+00	3.240120e+00
6.759524994354072e-03	3.240113e+00	3.240131e+00	3.240126e+00
6.769524994354072e-03	3.240135e+00	3.240115e+00	3.240120e+00
6.779524994354072e-03	3.240113e+00	3.240131e+00	3.240126e+00
6.789524994354072e-03	3.240135e+00	3.240115e+00	3.240120e+00
6.799524994354072e-03	3.240113e+00	3.240131e+00	3.240126e+00
6.809524994354071e-03	3.240135e+00	3.240115e+00	3.240120e+00
6.819524994354072e-03	3.240113e+00	3.240131e+00	3.240126e+00
6.829524994354071e-03	3.240135e+00	3.240115e+00	3.240120e+00
6.839524994354072e-03	3.240113e+00	3.240131e+00	3.240126e+00
6.849524994354071e-03	3.240135e+00	3.240115e+00	3.240120e+00
6.859524994354072e-03	3.240113e+00	3.240131e+00	3.240126e+00
6.869524994354071e-03	3.240135e+00	3.240115e+00	3.240120e+00
6.879524994354072e-03	3.240113e+00	3.240131e+00	3.240126e+00
6.889524994354071e-03	3.240135e+00	3.240115e+00	3.240120e+00
6.899524994354072e-03	3.240113e+00	3.240131e+00	3.240126e+00
6.909524994354072e-03	3.240135e+00	3.240115e+00	3.240120e+00
6.919524994354072e-03	3.240113e+00	3.240131e+00	3.240126e+00
6.929524994354072e-03	3.240135e+00	3.240115e+00	3.240120e+00
6.939524994354072e-03	3.240113e+00	3.240131e+00	3.240126e+00
