time	V(N016,N024)	V(N048,out_1)	V(N074,N084)
3.589542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.590542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.591542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.592542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.593542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.594542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.595542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.596542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.597542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.598542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.599542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.600542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.601542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.602542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.603542880099285e-02	-3.300007e+00	-3.300014e+00	-3.299999e+00
3.604542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.605542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.606542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.607542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.608542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.609542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.610542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.611542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.612542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.613542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.614542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.615542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.616542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.617542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.618542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.619542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.620542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.621542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.622542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.623542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.624542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.625542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.626542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.627542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.628542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.629542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.630542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.631542880099285e-02	-3.300007e+00	-3.300014e+00	-3.299999e+00
3.632542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.633542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.634542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.635542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.636542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.637542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.638542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.639542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.640542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.641542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.642542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.643542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.644542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.645542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.646542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.647542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.648542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.649542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.650542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.651542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.652542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.653542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.654542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.655542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.656542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.657542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.658542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.659542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.660542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.661542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.662542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.663542880099285e-02	-3.300007e+00	-3.300014e+00	-3.299999e+00
3.664542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.665542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.666542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.667542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.668542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.669542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.670542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.671542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.672542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.673542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.674542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.675542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.676542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.677542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.678542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.679542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.680542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.681542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.682542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.683542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.684542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.685542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.686542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.687542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.688542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.689542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.690542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.691542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.692542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.693542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.694542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.695542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.696542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.697542880099285e-02	-3.300007e+00	-3.300014e+00	-3.299999e+00
3.698542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.699542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.700542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.701542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.702542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.703542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.704542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.705542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.706542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.707542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.708542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.709542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.710542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.711542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.712542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.713542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.714542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.715542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.716542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.717542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.718542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.719542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.720542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.721542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.722542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.723542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.724542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.725542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.726542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.727542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.728542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.729542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.730542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.731542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.732542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.733542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.734542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.735542880099285e-02	-3.300007e+00	-3.300014e+00	-3.299999e+00
3.736542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.737542880099285e-02	-3.300007e+00	-3.300014e+00	-3.299999e+00
3.738542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.739542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.740542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.741542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.742542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.743542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.744542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.745542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.746542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.747542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.748542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.749542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.750542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.751542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.752542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.753542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.754542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.755542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.756542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.757542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.758542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.759542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.760542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.761542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.762542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.763542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.764542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.765542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.766542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.767542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.768542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.769542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.770542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.771542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.772542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.773542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.774542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.775542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.776542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.777542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.778542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.779542880099285e-02	-3.300007e+00	-3.300014e+00	-3.299999e+00
3.780542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.781542880099285e-02	-3.300007e+00	-3.300014e+00	-3.299999e+00
3.782542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.783542880099285e-02	-3.300007e+00	-3.300014e+00	-3.299999e+00
3.784542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.785542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.786542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.787542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.788542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.789542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.790542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.791542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.792542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.793542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.794542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.795542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.796542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.797542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.798542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.799542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.800542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.801542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.802542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.803542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.804542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.805542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.806542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.807542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.808542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.809542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.810542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.811542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.812542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.813542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.814542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.815542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.816542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.817542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.818542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.819542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.820542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.821542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.822542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.823542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.824542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.825542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.826542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.827542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.828542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.829542880099285e-02	-3.300007e+00	-3.300014e+00	-3.299999e+00
3.830542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.831542880099285e-02	-3.300007e+00	-3.300014e+00	-3.299999e+00
3.832542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.833542880099285e-02	-3.300007e+00	-3.300014e+00	-3.299999e+00
3.834542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.835542880099285e-02	-3.300007e+00	-3.300014e+00	-3.299999e+00
3.836542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.837542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.838542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.839542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.840542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.841542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.842542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.843542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.844542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.845542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.846542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.847542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.848542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.849542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.850542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.851542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.852542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.853542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.854542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.855542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.856542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.857542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.858542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.859542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.860542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.861542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.862542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.863542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.864542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.865542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.866542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.867542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.868542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.869542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.870542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.871542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.872542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.873542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.874542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.875542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.876542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.877542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.878542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.879542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.880542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.881542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.882542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.883542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.884542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.885542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.886542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.887542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.888542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.889542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.890542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.891542880099285e-02	-3.300007e+00	-3.300014e+00	-3.299999e+00
3.892542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.893542880099285e-02	-3.300007e+00	-3.300014e+00	-3.299999e+00
3.894542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.895542880099285e-02	-3.300007e+00	-3.300014e+00	-3.299999e+00
3.896542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.897542880099285e-02	-3.300007e+00	-3.300014e+00	-3.299999e+00
3.898542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.899542880099285e-02	-3.300007e+00	-3.300014e+00	-3.299999e+00
3.900542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.901542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.902542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.903542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.904542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.905542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.906542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.907542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.908542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.909542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.910542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.911542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.912542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.913542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.914542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.915542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.916542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.917542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.918542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.919542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.920542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.921542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.922542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.923542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
3.924542880099285e-02	-3.300007e+00	-3.300015e+00	-3.299997e+00
3.925542880099285e-02	-3.300006e+00	-3.300014e+00	-3.299999e+00
