time	I(B1)	I(Rfuse2)	I(Rfuse_1)
5.862000000000100e+01	5.000000e-01	2.497100e-01	2.497111e-01
5.862000000000138e+01	5.000000e-01	2.497096e-01	2.497115e-01
5.862000000000187e+01	5.000000e-01	2.497108e-01	2.497103e-01
5.862000000000200e+01	5.000000e-01	2.497114e-01	2.497097e-01
5.862000000000288e+01	5.000000e-01	2.497118e-01	2.497093e-01
5.862000000000701e+01	5.000000e-01	2.497104e-01	2.497108e-01
5.862000000002264e+01	5.000000e-01	2.497102e-01	2.497109e-01
5.862000000076784e+01	5.000000e-01	2.497098e-01	2.497113e-01
5.862000000151303e+01	5.000000e-01	2.497095e-01	2.497116e-01
5.862000000225823e+01	5.000000e-01	2.497093e-01	2.497118e-01
5.862000000300343e+01	5.000000e-01	2.497093e-01	2.497118e-01
5.862000000374862e+01	5.000000e-01	2.497093e-01	2.497118e-01
5.862000000449382e+01	5.000000e-01	2.497094e-01	2.497117e-01
5.862000000523901e+01	5.000000e-01	2.497096e-01	2.497115e-01
5.862995987737033e+01	5.000000e-01	2.497096e-01	2.497115e-01
5.863000000000000e+01	5.000000e-01	2.497097e-01	2.497114e-01
5.863000000000100e+01	5.000000e-01	2.497098e-01	2.497113e-01
5.863000000000200e+01	5.000000e-01	2.497098e-01	2.497114e-01
5.863000000000643e+01	5.000000e-01	2.497095e-01	2.497116e-01
5.863000000001123e+01	5.000000e-01	2.497094e-01	2.497117e-01
5.863000000002084e+01	5.000000e-01	2.497095e-01	2.497116e-01
5.863000000005334e+01	5.000000e-01	2.497098e-01	2.497113e-01
5.863992217681538e+01	5.000000e-01	2.497096e-01	2.497115e-01
5.864000000000000e+01	5.000000e-01	2.497102e-01	2.497109e-01
5.864000000000100e+01	5.000000e-01	2.497105e-01	2.497106e-01
5.864000000000200e+01	5.000000e-01	2.497108e-01	2.497103e-01
5.864000000000675e+01	5.000000e-01	2.497109e-01	2.497102e-01
5.864000000001150e+01	5.000000e-01	2.497108e-01	2.497104e-01
5.864000000003557e+01	5.000000e-01	2.497099e-01	2.497112e-01
5.864000000022067e+01	5.000000e-01	2.497096e-01	2.497115e-01
5.864996730850581e+01	5.000000e-01	2.497096e-01	2.497115e-01
5.865000000000000e+01	5.000000e-01	2.497099e-01	2.497112e-01
5.865000000000100e+01	5.000000e-01	2.497098e-01	2.497113e-01
5.865000000000200e+01	5.000000e-01	2.497094e-01	2.497116e-01
5.865000000000882e+01	5.000000e-01	2.497086e-01	2.497125e-01
5.865000000001642e+01	5.000000e-01	2.497088e-01	2.497123e-01
5.865000000005393e+01	5.000000e-01	2.497096e-01	2.497115e-01
5.865000000050295e+01	5.000000e-01	2.497096e-01	2.497115e-01
5.865000000095197e+01	5.000000e-01	2.497096e-01	2.497115e-01
5.865000000140099e+01	5.000000e-01	2.497096e-01	2.497115e-01
5.865000000185002e+01	5.000000e-01	2.497095e-01	2.497115e-01
5.865000000229904e+01	5.000000e-01	2.497095e-01	2.497115e-01
5.865000000274806e+01	5.000000e-01	2.497096e-01	2.497115e-01
5.865000000319708e+01	5.000000e-01	2.497096e-01	2.497115e-01
5.865339910082643e+01	5.000000e-01	2.497096e-01	2.497115e-01
5.865999910082643e+01	5.000000e-01	2.497096e-01	2.497115e-01
5.866000000000000e+01	5.000000e-01	2.497105e-01	2.497106e-01
5.866000000000100e+01	5.000000e-01	2.497106e-01	2.497105e-01
5.866000000000200e+01	5.000000e-01	2.497105e-01	2.497105e-01
5.866000000000911e+01	5.000000e-01	2.497095e-01	2.497115e-01
5.866000000001741e+01	5.000000e-01	2.497096e-01	2.497115e-01
5.866000000009362e+01	5.000000e-01	2.497096e-01	2.497115e-01
5.866994079483125e+01	5.000000e-01	2.497096e-01	2.497115e-01
5.867000000000000e+01	5.000000e-01	2.497095e-01	2.497115e-01
5.867000000000100e+01	5.000000e-01	2.497095e-01	2.497115e-01
5.867000000000200e+01	5.000000e-01	2.497095e-01	2.497116e-01
5.867000000001173e+01	5.000000e-01	2.497094e-01	2.497117e-01
5.867000000003678e+01	5.000000e-01	2.497095e-01	2.497116e-01
5.867993604852729e+01	5.000000e-01	2.497096e-01	2.497115e-01
5.868000000000000e+01	5.000000e-01	2.497100e-01	2.497110e-01
5.868000000000100e+01	5.000000e-01	2.497103e-01	2.497108e-01
5.868000000000200e+01	5.000000e-01	2.497103e-01	2.497108e-01
5.868000000000259e+01	5.000000e-01	2.497099e-01	2.497111e-01
5.868000000000377e+01	5.000000e-01	2.497096e-01	2.497115e-01
5.868000000002025e+01	5.000000e-01	2.497097e-01	2.497114e-01
5.868990449632840e+01	5.000000e-01	2.497096e-01	2.497115e-01
5.869000000000000e+01	5.000000e-01	2.497090e-01	2.497120e-01
5.869000000000100e+01	5.000000e-01	2.497091e-01	2.497119e-01
5.869000000000200e+01	5.000000e-01	2.497094e-01	2.497116e-01
5.869000000000570e+01	5.000000e-01	2.497101e-01	2.497109e-01
5.869000000001039e+01	5.000000e-01	2.497101e-01	2.497109e-01
5.869000000001806e+01	5.000000e-01	2.497101e-01	2.497110e-01
5.869000000009088e+01	5.000000e-01	2.497095e-01	2.497115e-01
5.869997700375345e+01	5.000000e-01	2.497095e-01	2.497115e-01
5.870000000000000e+01	5.000000e-01	2.497096e-01	2.497115e-01
5.870000000000100e+01	5.000000e-01	2.497092e-01	2.497118e-01
5.870000000000200e+01	5.000000e-01	2.497087e-01	2.497123e-01
5.870000000000517e+01	5.000000e-01	2.497086e-01	2.497125e-01
5.870000000000879e+01	5.000000e-01	2.497089e-01	2.497121e-01
5.870000000001601e+01	5.000000e-01	2.497091e-01	2.497119e-01
5.870000000003720e+01	5.000000e-01	2.497093e-01	2.497117e-01
5.870000000116835e+01	5.000000e-01	2.497095e-01	2.497116e-01
5.870000000229950e+01	5.000000e-01	2.497096e-01	2.497114e-01
5.870000000343065e+01	5.000000e-01	2.497096e-01	2.497114e-01
5.870000000456179e+01	5.000000e-01	2.497097e-01	2.497113e-01
5.870000000569294e+01	5.000000e-01	2.497097e-01	2.497113e-01
5.870000000682409e+01	5.000000e-01	2.497096e-01	2.497114e-01
5.870000000795524e+01	5.000000e-01	2.497095e-01	2.497115e-01
5.870992600540995e+01	5.000000e-01	2.497095e-01	2.497115e-01
5.871000000000000e+01	5.000000e-01	2.497102e-01	2.497109e-01
5.871000000000100e+01	5.000000e-01	2.497105e-01	2.497106e-01
5.871000000000200e+01	5.000000e-01	2.497107e-01	2.497103e-01
5.871000000000959e+01	5.000000e-01	2.497105e-01	2.497105e-01
5.871000000001958e+01	5.000000e-01	2.497100e-01	2.497110e-01
5.871000000009642e+01	5.000000e-01	2.497096e-01	2.497115e-01
5.871998160952624e+01	5.000000e-01	2.497095e-01	2.497115e-01
5.872000000000000e+01	5.000000e-01	2.497109e-01	2.497101e-01
5.872000000000013e+01	5.000000e-01	2.497114e-01	2.497096e-01
5.872000000000038e+01	5.000000e-01	2.497119e-01	2.497091e-01
5.872000000000087e+01	5.000000e-01	2.497145e-01	2.497065e-01
5.872000000000100e+01	5.000000e-01	2.497156e-01	2.497054e-01
5.872000000000187e+01	5.000000e-01	2.497174e-01	2.497036e-01
5.872000000000200e+01	5.000000e-01	2.497174e-01	2.497036e-01
5.872000000000300e+01	5.000000e-01	2.497158e-01	2.497052e-01
5.872000000000440e+01	5.000000e-01	2.497134e-01	2.497077e-01
5.872000000000720e+01	5.000000e-01	2.497122e-01	2.497088e-01
5.872000000001053e+01	5.000000e-01	2.497113e-01	2.497097e-01
5.872000000002979e+01	5.000000e-01	2.497101e-01	2.497109e-01
5.872000000009294e+01	5.000000e-01	2.497097e-01	2.497114e-01
5.872990643533939e+01	5.000000e-01	2.497095e-01	2.497115e-01
5.873000000000000e+01	5.000000e-01	2.497097e-01	2.497113e-01
5.873000000000100e+01	5.000000e-01	2.497097e-01	2.497113e-01
5.873000000000200e+01	5.000000e-01	2.497098e-01	2.497112e-01
5.873000000000645e+01	5.000000e-01	2.497097e-01	2.497113e-01
5.873000000001177e+01	5.000000e-01	2.497095e-01	2.497115e-01
5.873000000002164e+01	5.000000e-01	2.497095e-01	2.497115e-01
5.873223056695178e+01	5.000000e-01	2.497095e-01	2.497115e-01
5.873993056695178e+01	5.000000e-01	2.497095e-01	2.497115e-01
5.874000000000000e+01	5.000000e-01	2.497094e-01	2.497116e-01
5.874000000000100e+01	5.000000e-01	2.497094e-01	2.497116e-01
5.874000000000200e+01	5.000000e-01	2.497093e-01	2.497117e-01
5.874000000000807e+01	5.000000e-01	2.497092e-01	2.497117e-01
5.874000000001511e+01	5.000000e-01	2.497094e-01	2.497116e-01
5.874000000007941e+01	5.000000e-01	2.497093e-01	2.497117e-01
5.874994945625970e+01	5.000000e-01	2.497095e-01	2.497115e-01
5.875000000000000e+01	5.000000e-01	2.497100e-01	2.497110e-01
5.875000000000100e+01	5.000000e-01	2.497102e-01	2.497107e-01
5.875000000000200e+01	5.000000e-01	2.497105e-01	2.497105e-01
5.875000000000930e+01	5.000000e-01	2.497103e-01	2.497107e-01
5.875000000001790e+01	5.000000e-01	2.497101e-01	2.497109e-01
5.875000000019794e+01	5.000000e-01	2.497097e-01	2.497112e-01
5.875000000037798e+01	5.000000e-01	2.497095e-01	2.497115e-01
5.875000000055802e+01	5.000000e-01	2.497094e-01	2.497116e-01
5.875000000073806e+01	5.000000e-01	2.497093e-01	2.497117e-01
5.875000000091810e+01	5.000000e-01	2.497093e-01	2.497117e-01
5.875000000109814e+01	5.000000e-01	2.497094e-01	2.497116e-01
5.875000000127818e+01	5.000000e-01	2.497095e-01	2.497115e-01
5.875996502002332e+01	5.000000e-01	2.497095e-01	2.497115e-01
5.876000000000000e+01	5.000000e-01	2.497097e-01	2.497112e-01
5.876000000000100e+01	5.000000e-01	2.497098e-01	2.497111e-01
5.876000000000200e+01	5.000000e-01	2.497100e-01	2.497110e-01
5.876000000001485e+01	5.000000e-01	2.497100e-01	2.497110e-01
5.876000000048092e+01	5.000000e-01	2.497097e-01	2.497113e-01
5.876000000094700e+01	5.000000e-01	2.497095e-01	2.497115e-01
5.876000000141307e+01	5.000000e-01	2.497093e-01	2.497116e-01
5.876000000187913e+01	5.000000e-01	2.497093e-01	2.497117e-01
5.876000000234521e+01	5.000000e-01	2.497093e-01	2.497117e-01
5.876000000281128e+01	5.000000e-01	2.497094e-01	2.497116e-01
5.876000000327736e+01	5.000000e-01	2.497095e-01	2.497115e-01
5.876996460876589e+01	5.000000e-01	2.497095e-01	2.497115e-01
5.877000000000000e+01	5.000000e-01	2.497095e-01	2.497115e-01
5.877000000000100e+01	5.000000e-01	2.497095e-01	2.497115e-01
5.877000000000200e+01	5.000000e-01	2.497095e-01	2.497115e-01
5.877000000000992e+01	5.000000e-01	2.497095e-01	2.497115e-01
5.877000000001793e+01	5.000000e-01	2.497094e-01	2.497116e-01
5.877000000011274e+01	5.000000e-01	2.497097e-01	2.497113e-01
5.877000000060545e+01	5.000000e-01	2.497096e-01	2.497114e-01
5.877000000109815e+01	5.000000e-01	2.497095e-01	2.497115e-01
5.877000000159085e+01	5.000000e-01	2.497095e-01	2.497115e-01
5.877000000208355e+01	5.000000e-01	2.497094e-01	2.497115e-01
5.877000000257625e+01	5.000000e-01	2.497094e-01	2.497115e-01
5.877000000306895e+01	5.000000e-01	2.497095e-01	2.497115e-01
5.877000000356166e+01	5.000000e-01	2.497095e-01	2.497114e-01
5.877991193735246e+01	5.000000e-01	2.497095e-01	2.497114e-01
5.878000000000000e+01	5.000000e-01	2.497093e-01	2.497116e-01
5.878000000000100e+01	5.000000e-01	2.497092e-01	2.497118e-01
5.878000000000200e+01	5.000000e-01	2.497090e-01	2.497120e-01
5.878000000000318e+01	5.000000e-01	2.497081e-01	2.497128e-01
5.878000000000788e+01	5.000000e-01	2.497089e-01	2.497120e-01
5.878000000002117e+01	5.000000e-01	2.497093e-01	2.497117e-01
5.878996670878122e+01	5.000000e-01	2.497095e-01	2.497114e-01
5.879000000000000e+01	5.000000e-01	2.497098e-01	2.497111e-01
5.879000000000100e+01	5.000000e-01	2.497100e-01	2.497109e-01
5.879000000000200e+01	5.000000e-01	2.497101e-01	2.497108e-01
5.879000000000622e+01	5.000000e-01	2.497095e-01	2.497114e-01
5.879000000001010e+01	5.000000e-01	2.497092e-01	2.497118e-01
5.879000000001786e+01	5.000000e-01	2.497090e-01	2.497119e-01
5.879993269923427e+01	5.000000e-01	2.497095e-01	2.497114e-01
5.880000000000000e+01	5.000000e-01	2.497096e-01	2.497113e-01
5.880000000000100e+01	5.000000e-01	2.497097e-01	2.497113e-01
5.880000000000200e+01	5.000000e-01	2.497097e-01	2.497112e-01
5.880000000000744e+01	5.000000e-01	2.497097e-01	2.497113e-01
5.880000000001255e+01	5.000000e-01	2.497095e-01	2.497114e-01
5.880000000003835e+01	5.000000e-01	2.497092e-01	2.497117e-01
5.880000000013169e+01	5.000000e-01	2.497096e-01	2.497114e-01
5.880991074218864e+01	5.000000e-01	2.497095e-01	2.497114e-01
5.881000000000000e+01	5.000000e-01	2.497080e-01	2.497129e-01
5.881000000000038e+01	5.000000e-01	2.497069e-01	2.497140e-01
5.881000000000088e+01	5.000000e-01	2.497107e-01	2.497103e-01
5.881000000000100e+01	5.000000e-01	2.497115e-01	2.497094e-01
5.881000000000188e+01	5.000000e-01	2.497077e-01	2.497132e-01
5.881000000000200e+01	5.000000e-01	2.497070e-01	2.497140e-01
5.881000000000302e+01	5.000000e-01	2.497072e-01	2.497137e-01
5.881000000000407e+01	5.000000e-01	2.497085e-01	2.497124e-01
5.881000000000583e+01	5.000000e-01	2.497088e-01	2.497122e-01
5.881000000001879e+01	5.000000e-01	2.497092e-01	2.497117e-01
5.881000000006323e+01	5.000000e-01	2.497094e-01	2.497115e-01
5.881000000038485e+01	5.000000e-01	2.497095e-01	2.497114e-01
5.881074424169164e+01	5.000000e-01	2.497095e-01	2.497114e-01
5.881994424169164e+01	5.000000e-01	2.497095e-01	2.497114e-01
5.882000000000000e+01	5.000000e-01	2.497092e-01	2.497118e-01
5.882000000000100e+01	5.000000e-01	2.497090e-01	2.497120e-01
5.882000000000200e+01	5.000000e-01	2.497088e-01	2.497122e-01
5.882000000001700e+01	5.000000e-01	2.497085e-01	2.497124e-01
5.882000000010933e+01	5.000000e-01	2.497096e-01	2.497113e-01
5.882991876945828e+01	5.000000e-01	2.497095e-01	2.497114e-01
5.883000000000000e+01	5.000000e-01	2.497097e-01	2.497112e-01
5.883000000000100e+01	5.000000e-01	2.497098e-01	2.497111e-01
5.883000000000200e+01	5.000000e-01	2.497099e-01	2.497110e-01
5.883000000001242e+01	5.000000e-01	2.497099e-01	2.497111e-01
5.883000000009004e+01	5.000000e-01	2.497094e-01	2.497115e-01
5.883998559172875e+01	5.000000e-01	2.497095e-01	2.497114e-01
5.884000000000000e+01	5.000000e-01	2.497095e-01	2.497114e-01
5.884000000000100e+01	5.000000e-01	2.497095e-01	2.497114e-01
5.884000000000200e+01	5.000000e-01	2.497094e-01	2.497115e-01
5.884000000001700e+01	5.000000e-01	2.497094e-01	2.497115e-01
5.884997337957076e+01	5.000000e-01	2.497095e-01	2.497114e-01
5.885000000000000e+01	5.000000e-01	2.497099e-01	2.497109e-01
5.885000000000100e+01	5.000000e-01	2.497102e-01	2.497106e-01
5.885000000000200e+01	5.000000e-01	2.497105e-01	2.497104e-01
5.885000000001054e+01	5.000000e-01	2.497098e-01	2.497111e-01
5.885000000002923e+01	5.000000e-01	2.497094e-01	2.497115e-01
5.885994438156824e+01	5.000000e-01	2.497095e-01	2.497114e-01
5.886000000000000e+01	5.000000e-01	2.497090e-01	2.497119e-01
5.886000000000100e+01	5.000000e-01	2.497091e-01	2.497117e-01
5.886000000000200e+01	5.000000e-01	2.497093e-01	2.497115e-01
5.886000000001268e+01	5.000000e-01	2.497101e-01	2.497107e-01
5.886000000016962e+01	5.000000e-01	2.497097e-01	2.497111e-01
5.886000000032656e+01	5.000000e-01	2.497094e-01	2.497114e-01
5.886000000048351e+01	5.000000e-01	2.497092e-01	2.497116e-01
5.886000000064046e+01	5.000000e-01	2.497091e-01	2.497117e-01
5.886000000079741e+01	5.000000e-01	2.497092e-01	2.497117e-01
5.886000000095435e+01	5.000000e-01	2.497093e-01	2.497116e-01
5.886000000111130e+01	5.000000e-01	2.497095e-01	2.497114e-01
5.886994352524002e+01	5.000000e-01	2.497095e-01	2.497114e-01
5.887000000000000e+01	5.000000e-01	2.497096e-01	2.497113e-01
5.887000000000100e+01	5.000000e-01	2.497111e-01	2.497097e-01
5.887000000000113e+01	5.000000e-01	2.497111e-01	2.497098e-01
5.887000000000138e+01	5.000000e-01	2.497099e-01	2.497109e-01
5.887000000000187e+01	5.000000e-01	2.497093e-01	2.497116e-01
5.887000000000200e+01	5.000000e-01	2.497094e-01	2.497114e-01
5.887000000000288e+01	5.000000e-01	2.497097e-01	2.497112e-01
5.887000000000462e+01	5.000000e-01	2.497099e-01	2.497109e-01
5.887000000000666e+01	5.000000e-01	2.497101e-01	2.497108e-01
5.887000000001071e+01	5.000000e-01	2.497101e-01	2.497108e-01
5.887000000003185e+01	5.000000e-01	2.497094e-01	2.497115e-01
5.887000000009879e+01	5.000000e-01	2.497094e-01	2.497114e-01
5.887990569781438e+01	5.000000e-01	2.497095e-01	2.497114e-01
5.888000000000000e+01	5.000000e-01	2.497093e-01	2.497115e-01
5.888000000000100e+01	5.000000e-01	2.497092e-01	2.497116e-01
5.888000000000200e+01	5.000000e-01	2.497092e-01	2.497117e-01
5.888000000001099e+01	5.000000e-01	2.497092e-01	2.497116e-01
5.888000000001920e+01	5.000000e-01	2.497093e-01	2.497115e-01
5.888000000002741e+01	5.000000e-01	2.497094e-01	2.497115e-01
5.888000000003561e+01	5.000000e-01	2.497094e-01	2.497114e-01
5.888000000004381e+01	5.000000e-01	2.497095e-01	2.497114e-01
5.888000000005202e+01	5.000000e-01	2.497095e-01	2.497113e-01
5.888000000006023e+01	5.000000e-01	2.497095e-01	2.497113e-01
5.888000000006843e+01	5.000000e-01	2.497095e-01	2.497113e-01
5.888992331372160e+01	5.000000e-01	2.497095e-01	2.497114e-01
5.889000000000000e+01	5.000000e-01	2.497091e-01	2.497118e-01
5.889000000000100e+01	5.000000e-01	2.497089e-01	2.497119e-01
5.889000000000200e+01	5.000000e-01	2.497087e-01	2.497121e-01
5.889000000001021e+01	5.000000e-01	2.497089e-01	2.497119e-01
5.889000000001824e+01	5.000000e-01	2.497090e-01	2.497118e-01
5.889000000012788e+01	5.000000e-01	2.497095e-01	2.497114e-01
5.889091938317704e+01	5.000000e-01	2.497095e-01	2.497114e-01
5.889991938317704e+01	5.000000e-01	2.497095e-01	2.497114e-01
5.890000000000000e+01	5.000000e-01	2.497097e-01	2.497112e-01
5.890000000000100e+01	5.000000e-01	2.497097e-01	2.497111e-01
5.890000000000200e+01	5.000000e-01	2.497098e-01	2.497110e-01
5.890000000000754e+01	5.000000e-01	2.497098e-01	2.497110e-01
5.890000000001372e+01	5.000000e-01	2.497100e-01	2.497108e-01
5.890000000004493e+01	5.000000e-01	2.497097e-01	2.497112e-01
5.890998760073253e+01	5.000000e-01	2.497094e-01	2.497114e-01
5.891000000000000e+01	5.000000e-01	2.497094e-01	2.497114e-01
5.891000000000100e+01	5.000000e-01	2.497094e-01	2.497114e-01
5.891000000000200e+01	5.000000e-01	2.497094e-01	2.497114e-01
5.891000000000811e+01	5.000000e-01	2.497090e-01	2.497118e-01
5.891000000000884e+01	5.000000e-01	2.497089e-01	2.497119e-01
5.891000000001029e+01	5.000000e-01	2.497087e-01	2.497121e-01
5.891000000001320e+01	5.000000e-01	2.497087e-01	2.497121e-01
5.891000000001900e+01	5.000000e-01	2.497088e-01	2.497120e-01
5.891000000022391e+01	5.000000e-01	2.497092e-01	2.497116e-01
5.891000000042881e+01	5.000000e-01	2.497095e-01	2.497113e-01
5.891000000063372e+01	5.000000e-01	2.497097e-01	2.497112e-01
5.891000000083862e+01	5.000000e-01	2.497097e-01	2.497111e-01
5.891000000104353e+01	5.000000e-01	2.497097e-01	2.497111e-01
5.891000000124843e+01	5.000000e-01	2.497096e-01	2.497112e-01
5.891000000145333e+01	5.000000e-01	2.497094e-01	2.497114e-01
5.891997829042111e+01	5.000000e-01	2.497094e-01	2.497114e-01
5.892000000000000e+01	5.000000e-01	2.497100e-01	2.497108e-01
5.892000000000100e+01	5.000000e-01	2.497102e-01	2.497106e-01
5.892000000000200e+01	5.000000e-01	2.497105e-01	2.497103e-01
5.892000000001205e+01	5.000000e-01	2.497103e-01	2.497105e-01
5.892000000006378e+01	5.000000e-01	2.497095e-01	2.497112e-01
5.892000000029709e+01	5.000000e-01	2.497095e-01	2.497113e-01
5.892000000053041e+01	5.000000e-01	2.497095e-01	2.497114e-01
5.892000000076372e+01	5.000000e-01	2.497094e-01	2.497114e-01
5.892000000099704e+01	5.000000e-01	2.497094e-01	2.497114e-01
5.892000000123036e+01	5.000000e-01	2.497094e-01	2.497114e-01
5.892000000146367e+01	5.000000e-01	2.497094e-01	2.497114e-01
5.892000000169698e+01	5.000000e-01	2.497094e-01	2.497114e-01
5.892990678752987e+01	5.000000e-01	2.497094e-01	2.497114e-01
5.893000000000000e+01	5.000000e-01	2.497097e-01	2.497111e-01
5.893000000000100e+01	5.000000e-01	2.497099e-01	2.497109e-01
5.893000000000200e+01	5.000000e-01	2.497100e-01	2.497108e-01
5.893000000001018e+01	5.000000e-01	2.497102e-01	2.497106e-01
5.893000000001836e+01	5.000000e-01	2.497102e-01	2.497106e-01
5.893000000012849e+01	5.000000e-01	2.497094e-01	2.497114e-01
5.893993110243571e+01	5.000000e-01	2.497094e-01	2.497113e-01
5.894000000000000e+01	5.000000e-01	2.497095e-01	2.497113e-01
5.894000000000100e+01	5.000000e-01	2.497095e-01	2.497112e-01
5.894000000000200e+01	5.000000e-01	2.497096e-01	2.497112e-01
5.894000000000744e+01	5.000000e-01	2.497096e-01	2.497112e-01
5.894000000001378e+01	5.000000e-01	2.497095e-01	2.497113e-01
5.894000000007266e+01	5.000000e-01	2.497094e-01	2.497113e-01
5.894990254038888e+01	5.000000e-01	2.497094e-01	2.497113e-01
5.895000000000000e+01	5.000000e-01	2.497093e-01	2.497114e-01
5.895000000000100e+01	5.000000e-01	2.497093e-01	2.497115e-01
5.895000000000200e+01	5.000000e-01	2.497092e-01	2.497116e-01
5.895000000001700e+01	5.000000e-01	2.497090e-01	2.497118e-01
5.895000000048679e+01	5.000000e-01	2.497093e-01	2.497115e-01
5.895000000095659e+01	5.000000e-01	2.497095e-01	2.497113e-01
5.895000000142637e+01	5.000000e-01	2.497096e-01	2.497112e-01
5.895000000189616e+01	5.000000e-01	2.497097e-01	2.497111e-01
5.895000000236595e+01	5.000000e-01	2.497096e-01	2.497111e-01
5.895000000283575e+01	5.000000e-01	2.497096e-01	2.497112e-01
5.895000000330554e+01	5.000000e-01	2.497094e-01	2.497113e-01
5.895990445179541e+01	5.000000e-01	2.497094e-01	2.497113e-01
5.896000000000000e+01	5.000000e-01	2.497098e-01	2.497109e-01
5.896000000000100e+01	5.000000e-01	2.497100e-01	2.497107e-01
5.896000000000200e+01	5.000000e-01	2.497102e-01	2.497105e-01
5.896000000000731e+01	5.000000e-01	2.497100e-01	2.497108e-01
5.896000000001240e+01	5.000000e-01	2.497099e-01	2.497109e-01
5.896000000006735e+01	5.000000e-01	2.497095e-01	2.497112e-01
5.896993529050631e+01	5.000000e-01	2.497094e-01	2.497113e-01
5.897000000000000e+01	5.000000e-01	2.497088e-01	2.497119e-01
5.897000000000100e+01	5.000000e-01	2.497089e-01	2.497119e-01
